Order_ID,Order_Date,Month,Quarter,Year,Customer_ID,Customer_Name,State,City_Tier,Category,Product_Name,MRP,Discount_Pct,Sale_Price,Quantity,Revenue,COGS,Profit,Profit_Margin,Payment_Mode,Order_Status,Channel,Rating
AMZ103811,2023-07-24,July,Q3,2023,CUST11380,Guneet Raghavan,Uttar Pradesh,Tier-2,Electronics,Samsung Galaxy S23,50995.37,8,46915.74,1,46915.74,26306.98,20608.76,43.93,UPI,Cancelled,Mobile App,4.2
AMZ103812,2023-07-16,July,Q3,2023,CUST34996,Avni Chowdhury,Odisha,Tier-3,Home & Kitchen,Cello Dinner Set,12328.21,22,9616.0,1,9616.0,5746.25,3869.75,40.24,Debit Card,Delivered,Website,3.2
AMZ103813,2022-09-24,September,Q3,2022,CUST19499,Lila Rajan,Odisha,Tier-3,Home & Kitchen,Philips Air Fryer,7579.11,13,6593.83,2,13187.66,8403.7,4783.96,36.28,EMI,Returned,Mobile App,4.5
AMZ103814,2022-05-07,May,Q2,2022,CUST24898,Ethan Khalsa,Telangana,Tier-1,Electronics,HP Laptop 15s,6391.07,16,5368.5,3,16105.5,7560.55,8544.95,53.06,Net Banking,Delivered,Website,4.1
AMZ103815,2022-10-28,October,Q4,2022,CUST14113,Daksh Karpe,Telangana,Tier-1,Fashion,Handbag Women Leather,1408.92,49,718.55,5,3592.75,2095.56,1497.19,41.67,Net Banking,Delivered,Website,4.2
AMZ103816,2023-07-06,July,Q3,2023,CUST15150,Ranveer Sarin,Tamil Nadu,Tier-1,Electronics,boAt Rockerz 450,78793.68,5,74854.0,1,74854.0,42265.98,32588.02,43.54,Net Banking,Delivered,Mobile App,2.6
AMZ103817,2023-11-19,November,Q4,2023,CUST49057,Hritik Sama,Odisha,Tier-3,Sports,Nivia Football,2866.39,23,2207.12,1,2207.12,1306.0,901.12,40.83,EMI,Delivered,Mobile App,3.5
AMZ103818,2022-03-27,March,Q1,2022,CUST31131,Anirudh Kanda,Punjab,Tier-2,Beauty,Himalaya Face Wash,236.38,26,174.92,1,174.92,102.8,72.12,41.23,UPI,Delivered,Mobile App,3.6
AMZ103819,2024-01-31,January,Q1,2024,CUST45185,Charvi Venkatesh,Bihar,Tier-3,Electronics,Sony WH-1000XM5,78492.19,16,65933.44,2,131866.88,63726.59,68140.29,51.67,UPI,Delivered,Mobile App,4.8
AMZ103820,2023-06-27,June,Q2,2023,CUST50968,Yashoda Luthra,Tamil Nadu,Tier-1,Sports,Gym Gloves,5215.97,21,4120.62,1,4120.62,2394.25,1726.37,41.9,Net Banking,Returned,Mobile App,4.5
AMZ103821,2022-07-01,July,Q3,2022,CUST46256,Maanav Rajan,West Bengal,Tier-2,Books,NCERT Class 12 Physics,190.86,4,183.23,2,366.46,182.42,184.04,50.22,Credit Card,Delivered,Website,4.7
AMZ103822,2022-06-12,June,Q2,2022,CUST39653,Indrajit Sampath,Maharashtra,Tier-1,Home & Kitchen,Godrej Refrigerator,23773.4,23,18305.52,2,36611.04,17691.31,18919.73,51.68,Credit Card,Delivered,Website,4.1
AMZ103823,2024-03-14,March,Q1,2024,CUST55096,Tristan Seshadri,Delhi,Tier-1,Sports,Decathlon Yoga Mat,4400.4,36,2816.26,1,2816.26,2089.37,726.89,25.81,UPI,Cancelled,Mobile App,3.9
AMZ103824,2023-10-06,October,Q4,2023,CUST35629,Farhan Dara,Gujarat,Tier-1,Fashion,Men Casual T-Shirt,3045.44,27,2223.17,3,6669.51,4378.01,2291.5,34.36,Cash on Delivery,Delivered,Website,5.0
AMZ103825,2024-03-27,March,Q1,2024,CUST18457,Eiravati Bhatia,Karnataka,Tier-1,Sports,Cosco Cricket Bat,2009.75,34,1326.43,1,1326.43,897.47,428.96,32.34,UPI,Cancelled,Mobile App,3.5
AMZ103826,2023-11-05,November,Q4,2023,CUST14578,Ladli Pant,Bihar,Tier-3,Beauty,Lakme Foundation,1721.12,12,1514.59,2,3029.18,1809.23,1219.95,40.27,Net Banking,Delivered,Mobile App,4.3
AMZ103827,2022-12-12,December,Q4,2022,CUST50570,Gagan Randhawa,Haryana,Tier-2,Beauty,Sugar Lipstick,797.78,13,694.07,1,694.07,389.72,304.35,43.85,Debit Card,Cancelled,Mobile App,3.3
AMZ103828,2023-08-10,August,Q3,2023,CUST36599,Vedhika Pant,Odisha,Tier-3,Books,RS Aggarwal Maths,364.15,4,349.58,1,349.58,200.66,148.92,42.6,Debit Card,Cancelled,Mobile App,4.8
AMZ103829,2023-01-20,January,Q1,2023,CUST43648,Hardik Sabharwal,Rajasthan,Tier-2,Beauty,Nivea Body Lotion,2581.05,13,2245.51,1,2245.51,1252.82,992.69,44.21,Net Banking,Delivered,Mobile App,4.5
AMZ103830,2022-01-21,January,Q1,2022,CUST35376,Gautam Oommen,Tamil Nadu,Tier-1,Sports,Yonex Badminton Racket,3463.4,18,2839.99,1,2839.99,1963.91,876.08,30.85,Cash on Delivery,Delivered,Mobile App,4.0
AMZ103831,2023-05-25,May,Q2,2023,CUST16350,Pavani Babu,Bihar,Tier-3,Sports,Swimming Goggles,2280.75,40,1368.45,4,5473.8,3878.89,1594.91,29.14,Cash on Delivery,Delivered,Mobile App,4.7
AMZ103832,2023-06-12,June,Q2,2023,CUST28821,Jagvi Halder,Maharashtra,Tier-1,Electronics,iPhone 14,57934.25,18,47506.09,1,47506.09,29072.48,18433.61,38.8,Credit Card,Delivered,Website,3.1
AMZ103833,2023-10-28,October,Q4,2023,CUST10085,Jacob Mane,Uttar Pradesh,Tier-2,Electronics,iPhone 14,39321.98,12,34603.34,2,69206.68,37645.25,31561.43,45.6,EMI,Cancelled,Website,4.2
AMZ103834,2022-09-08,September,Q3,2022,CUST40822,Kamala Mammen,Odisha,Tier-3,Beauty,Nykaa Nail Polish,209.64,27,153.04,1,153.04,107.85,45.19,29.53,Debit Card,Cancelled,Mobile App,3.2
AMZ103835,2022-03-01,March,Q1,2022,CUST27223,Mitesh Pradhan,Punjab,Tier-2,Books,Atomic Habits,680.24,12,598.61,2,1197.22,833.78,363.44,30.36,Net Banking,Delivered,Mobile App,3.7
AMZ103836,2022-07-12,July,Q3,2022,CUST10287,Amol Patla,Tamil Nadu,Tier-1,Sports,Cosco Cricket Bat,8531.99,23,6569.63,1,6569.63,3180.19,3389.44,51.59,EMI,Delivered,Website,4.8
AMZ103837,2023-05-09,May,Q2,2023,CUST23746,Ekansh Borra,Odisha,Tier-3,Electronics,Samsung Galaxy S23,56462.37,15,47993.01,4,191972.04,105300.69,86671.35,45.15,Cash on Delivery,Cancelled,Mobile App,3.9
AMZ103838,2024-03-13,March,Q1,2024,CUST10174,Anita Kaur,Uttar Pradesh,Tier-2,Fashion,Sunglasses Polarized,315.94,20,252.75,1,252.75,151.75,101.0,39.96,Net Banking,Delivered,Website,3.3
AMZ103839,2023-01-14,January,Q1,2023,CUST13675,Dayamai Dass,Gujarat,Tier-1,Fashion,Men Casual T-Shirt,3527.65,44,1975.48,1,1975.48,1078.38,897.1,45.41,UPI,Delivered,Website,2.9
AMZ103840,2024-03-04,March,Q1,2024,CUST32644,Utkarsh Muni,Karnataka,Tier-1,Books,Rich Dad Poor Dad,659.68,19,534.34,1,534.34,348.25,186.09,34.83,UPI,Delivered,Website,2.8
AMZ103841,2024-02-06,February,Q1,2024,CUST16067,Utkarsh Patil,Odisha,Tier-3,Sports,Nivia Football,5445.8,18,4465.56,1,4465.56,2042.34,2423.22,54.26,Debit Card,Delivered,Mobile App,2.6
AMZ103842,2023-01-18,January,Q1,2023,CUST14439,Anika Salvi,West Bengal,Tier-2,Beauty,Lakme Foundation,848.04,12,746.28,5,3731.4,2501.88,1229.52,32.95,Debit Card,Returned,Website,4.0
AMZ103843,2024-03-14,March,Q1,2024,CUST35078,Ayushman Nair,Madhya Pradesh,Tier-3,Fashion,Saree Silk Banarasi,3903.1,40,2341.86,1,2341.86,1492.91,848.95,36.25,Cash on Delivery,Cancelled,Website,3.2
AMZ103844,2023-11-22,November,Q4,2023,CUST23346,Xalak Golla,West Bengal,Tier-2,Fashion,Watch Fastrack,4218.35,22,3290.31,2,6580.62,4808.47,1772.15,26.93,Cash on Delivery,Delivered,Mobile App,4.9
AMZ103845,2022-05-07,May,Q2,2022,CUST23342,Amrita Sarraf,Delhi,Tier-1,Home & Kitchen,WD-40 Multipurpose,10373.97,6,9751.53,1,9751.53,4823.24,4928.29,50.54,Net Banking,Delivered,Website,4.6
AMZ103846,2022-08-16,August,Q3,2022,CUST38197,Jyoti Date,Tamil Nadu,Tier-1,Sports,Nivia Football,6557.25,27,4786.79,5,23933.95,11269.43,12664.52,52.91,Net Banking,Cancelled,Website,4.7
AMZ103847,2023-11-05,November,Q4,2023,CUST58446,Gaurangi Mand,Delhi,Tier-1,Books,Ikigai,776.54,13,675.59,3,2026.77,1030.59,996.18,49.15,Debit Card,Delivered,Website,4.9
AMZ103848,2023-08-21,August,Q3,2023,CUST30946,Chandani Bumb,Rajasthan,Tier-2,Home & Kitchen,Cello Dinner Set,13864.29,8,12755.15,1,12755.15,8625.6,4129.55,32.38,UPI,Delivered,Mobile App,4.3
AMZ103849,2024-03-10,March,Q1,2024,CUST24959,Vasana Nori,Telangana,Tier-1,Beauty,Himalaya Face Wash,1397.46,45,768.6,1,768.6,548.18,220.42,28.68,Credit Card,Delivered,Mobile App,2.8
AMZ103850,2023-06-15,June,Q2,2023,CUST44416,Vasudha Parikh,Tamil Nadu,Tier-1,Electronics,boAt Rockerz 450,73129.03,11,65084.84,1,65084.84,33623.19,31461.65,48.34,EMI,Delivered,Mobile App,4.2
AMZ103851,2022-06-07,June,Q2,2022,CUST42483,Agastya Ghose,Madhya Pradesh,Tier-3,Books,Atomic Habits,200.62,2,196.61,2,393.22,261.14,132.08,33.59,UPI,Delivered,Mobile App,2.6
AMZ103852,2023-06-12,June,Q2,2023,CUST29871,Aayush Bhagat,Madhya Pradesh,Tier-3,Home & Kitchen,Godrej Refrigerator,20899.79,34,13793.86,1,13793.86,7777.81,6016.05,43.61,Net Banking,Delivered,Mobile App,4.1
AMZ103853,2023-03-05,March,Q1,2023,CUST37959,Sanaya Ratta,Haryana,Tier-2,Books,Atomic Habits,211.13,12,185.79,1,185.79,111.82,73.97,39.81,Credit Card,Returned,Website,2.6
AMZ103854,2022-05-31,May,Q2,2022,CUST23188,Christopher Varty,Delhi,Tier-1,Fashion,Sunglasses Polarized,2742.6,45,1508.43,2,3016.86,2241.02,775.84,25.72,Credit Card,Delivered,Website,3.7
AMZ103855,2022-02-21,February,Q1,2022,CUST51346,Yauvani Patla,Madhya Pradesh,Tier-3,Electronics,Dell Inspiron 15,89391.17,22,69725.11,1,69725.11,41084.99,28640.12,41.08,EMI,Returned,Website,2.7
AMZ103856,2023-11-03,November,Q4,2023,CUST37133,Lakshmi Bumb,Tamil Nadu,Tier-1,Beauty,Sugar Lipstick,401.51,42,232.88,2,465.76,332.03,133.73,28.71,Credit Card,Returned,Mobile App,3.8
AMZ103857,2023-08-11,August,Q3,2023,CUST35376,Vyanjana Buch,Telangana,Tier-1,Beauty,Pantene Shampoo,1980.86,14,1703.54,3,5110.62,3134.51,1976.11,38.67,UPI,Delivered,Mobile App,4.4
AMZ103858,2023-08-26,August,Q3,2023,CUST13076,Raghav Doctor,Punjab,Tier-2,Books,Let Us C,734.65,4,705.26,3,2115.78,1053.42,1062.36,50.21,Debit Card,Delivered,Mobile App,3.4
AMZ103859,2022-03-18,March,Q1,2022,CUST54408,Ucchal Golla,Rajasthan,Tier-2,Sports,Gym Gloves,3427.5,39,2090.78,1,2090.78,1283.28,807.5,38.62,Net Banking,Cancelled,Mobile App,2.9
AMZ103860,2022-01-09,January,Q1,2022,CUST24217,Guneet Srivastava,Punjab,Tier-2,Home & Kitchen,Philips Air Fryer,15335.99,30,10735.19,1,10735.19,6777.68,3957.51,36.86,UPI,Delivered,Website,2.7
AMZ103861,2024-01-13,January,Q1,2024,CUST26939,Dayita Oza,Telangana,Tier-1,Fashion,Sports Shoes Nike,3678.43,49,1876.0,1,1876.0,1322.71,553.29,29.49,Debit Card,Cancelled,Mobile App,3.9
AMZ103862,2024-03-26,March,Q1,2024,CUST30861,Ishani Sarkar,Odisha,Tier-3,Electronics,boAt Rockerz 450,85041.67,12,74836.67,1,74836.67,43026.83,31809.84,42.51,Cash on Delivery,Returned,Mobile App,3.6
AMZ103863,2023-06-01,June,Q2,2023,CUST55071,Ishita Chana,Rajasthan,Tier-2,Beauty,Pantene Shampoo,272.65,16,229.03,1,229.03,149.1,79.93,34.9,UPI,Returned,Mobile App,3.6
AMZ103864,2023-10-18,October,Q4,2023,CUST42682,Forum Badal,Uttar Pradesh,Tier-2,Beauty,Sugar Lipstick,261.73,40,157.04,3,471.12,254.93,216.19,45.89,EMI,Cancelled,Mobile App,4.6
AMZ103865,2023-03-26,March,Q1,2023,CUST17006,Idika Kapoor,Telangana,Tier-1,Fashion,Sunglasses Polarized,1029.29,31,710.21,2,1420.42,997.54,422.88,29.77,Credit Card,Returned,Mobile App,4.7
AMZ103866,2022-11-24,November,Q4,2022,CUST51720,Zansi Tandon,Maharashtra,Tier-1,Sports,Swimming Goggles,3086.11,38,1913.39,1,1913.39,1312.5,600.89,31.4,UPI,Delivered,Mobile App,4.3
AMZ103867,2023-02-02,February,Q1,2023,CUST19012,Manbir Sarma,Uttar Pradesh,Tier-2,Fashion,Women Kurti Set,4128.03,17,3426.26,3,10278.78,6687.34,3591.44,34.94,Debit Card,Returned,Website,4.0
AMZ103868,2023-04-06,April,Q2,2023,CUST24813,Lavanya Uppal,Delhi,Tier-1,Beauty,Mamaearth Vitamin C Serum,668.54,17,554.89,1,554.89,340.36,214.53,38.66,EMI,Delivered,Website,4.1
AMZ103869,2023-03-28,March,Q1,2023,CUST44134,Farhan Majumdar,Rajasthan,Tier-2,Sports,Swimming Goggles,4515.59,11,4018.88,1,4018.88,2803.06,1215.82,30.25,Debit Card,Delivered,Mobile App,3.1
AMZ103870,2022-04-30,April,Q2,2022,CUST49314,Turvi Kanda,Gujarat,Tier-1,Electronics,Samsung Galaxy S23,40356.39,14,34706.5,1,34706.5,19638.97,15067.53,43.41,Cash on Delivery,Delivered,Mobile App,3.8
AMZ103871,2022-11-04,November,Q4,2022,CUST31895,Isaiah Suri,Gujarat,Tier-1,Home & Kitchen,WD-40 Multipurpose,15832.51,15,13457.63,5,67288.15,43683.24,23604.91,35.08,Cash on Delivery,Returned,Mobile App,3.6
AMZ103872,2023-03-07,March,Q1,2023,CUST40944,Tamanna Prabhakar,Kerala,Tier-2,Sports,Yonex Badminton Racket,6187.88,24,4702.79,1,4702.79,3502.65,1200.14,25.52,Cash on Delivery,Delivered,Mobile App,3.6
AMZ103873,2023-03-25,March,Q1,2023,CUST57006,Eesha Madan,Gujarat,Tier-1,Electronics,Samsung Galaxy S23,89025.04,13,77451.78,1,77451.78,46860.59,30591.19,39.5,Credit Card,Cancelled,Mobile App,4.2
AMZ103874,2024-02-08,February,Q1,2024,CUST49703,Odika Pau,Delhi,Tier-1,Sports,Decathlon Yoga Mat,6275.64,35,4079.17,1,4079.17,2492.04,1587.13,38.91,Cash on Delivery,Returned,Mobile App,2.9
AMZ103875,2023-03-18,March,Q1,2023,CUST15693,Vedant Khalsa,Rajasthan,Tier-2,Beauty,Mamaearth Vitamin C Serum,1981.63,36,1268.24,1,1268.24,727.57,540.67,42.63,UPI,Delivered,Website,3.5
AMZ103876,2023-10-30,October,Q4,2023,CUST56270,Gaurav Talwar,Punjab,Tier-2,Books,Ikigai,487.25,19,394.67,4,1578.68,805.49,773.19,48.98,Debit Card,Cancelled,Mobile App,3.5
AMZ103877,2022-06-02,June,Q2,2022,CUST38046,Suhani Borah,Punjab,Tier-2,Books,Wings of Fire,354.94,14,305.25,1,305.25,204.19,101.06,33.11,Net Banking,Delivered,Mobile App,4.1
AMZ103878,2022-03-27,March,Q1,2022,CUST10416,Alka Dara,Madhya Pradesh,Tier-3,Electronics,Dell Inspiron 15,39619.62,14,34072.87,2,68145.74,31406.86,36738.88,53.91,UPI,Cancelled,Mobile App,3.6
AMZ103879,2022-09-12,September,Q3,2022,CUST12539,Jonathan Raman,Bihar,Tier-3,Home & Kitchen,Pidilite Fevicol,8177.42,15,6950.81,4,27803.24,20314.37,7488.87,26.94,UPI,Delivered,Mobile App,4.7
AMZ103880,2024-02-17,February,Q1,2024,CUST52651,Vedant Rajagopal,Tamil Nadu,Tier-1,Home & Kitchen,WD-40 Multipurpose,16413.94,32,11161.48,1,11161.48,6020.89,5140.59,46.06,EMI,Delivered,Mobile App,4.8
AMZ103881,2023-06-03,June,Q2,2023,CUST39999,Yug Shroff,Bihar,Tier-3,Home & Kitchen,Milton Water Bottle,17893.97,15,15209.87,2,30419.74,18707.44,11712.3,38.5,EMI,Delivered,Mobile App,3.7
AMZ103882,2023-02-14,February,Q1,2023,CUST47326,Guneet Johal,Karnataka,Tier-1,Fashion,Denim Jeans Men,2175.0,35,1413.75,1,1413.75,964.51,449.24,31.78,UPI,Delivered,Mobile App,3.6
AMZ103883,2023-11-17,November,Q4,2023,CUST10060,Guneet Parmer,Madhya Pradesh,Tier-3,Beauty,Sugar Lipstick,2731.26,17,2266.95,3,6800.85,3250.55,3550.3,52.2,EMI,Delivered,Website,2.6
AMZ103884,2022-09-21,September,Q3,2022,CUST26069,Charvi Sharaf,Uttar Pradesh,Tier-2,Electronics,"Mi Smart TV 43""",16675.79,19,13507.39,5,67536.95,48791.85,18745.1,27.76,Debit Card,Cancelled,Mobile App,3.3
AMZ103885,2022-03-04,March,Q1,2022,CUST30963,Damini Patil,Gujarat,Tier-1,Beauty,Sugar Lipstick,505.43,37,318.42,2,636.84,461.3,175.54,27.56,Credit Card,Delivered,Mobile App,4.7
AMZ103886,2023-12-19,December,Q4,2023,CUST47553,Upadhriti Thaman,Karnataka,Tier-1,Beauty,Mamaearth Vitamin C Serum,335.91,36,214.98,1,214.98,129.53,85.45,39.75,Debit Card,Delivered,Mobile App,4.6
AMZ103887,2022-11-21,November,Q4,2022,CUST58416,Krishna Setty,Gujarat,Tier-1,Sports,Swimming Goggles,3782.76,30,2647.93,4,10591.72,6334.52,4257.2,40.19,Credit Card,Delivered,Website,4.3
AMZ103888,2022-06-18,June,Q2,2022,CUST59984,Anay Venkataraman,Odisha,Tier-3,Beauty,Biotique Bio Sunscreen,1036.13,43,590.59,2,1181.18,829.37,351.81,29.78,Credit Card,Delivered,Mobile App,3.5
AMZ103889,2023-09-10,September,Q3,2023,CUST42440,Agastya Thaman,Maharashtra,Tier-1,Home & Kitchen,Godrej Refrigerator,22769.7,12,20037.34,2,40074.68,30011.31,10063.37,25.11,Net Banking,Delivered,Website,3.2
AMZ103890,2023-11-27,November,Q4,2023,CUST38087,Samesh Vohra,Delhi,Tier-1,Home & Kitchen,Godrej Refrigerator,19425.3,9,17677.02,1,17677.02,9593.76,8083.26,45.73,Net Banking,Delivered,Mobile App,4.3
AMZ103891,2023-10-14,October,Q4,2023,CUST35778,Geetika Parmer,Uttar Pradesh,Tier-2,Beauty,Lakme Foundation,2990.64,40,1794.38,4,7177.52,3508.68,3668.84,51.12,EMI,Delivered,Website,3.7
AMZ103892,2023-04-07,April,Q2,2023,CUST51144,Yuvraj Bhargava,Punjab,Tier-2,Beauty,Nivea Body Lotion,2342.31,16,1967.54,1,1967.54,891.4,1076.14,54.69,EMI,Delivered,Mobile App,2.6
AMZ103893,2023-08-07,August,Q3,2023,CUST26228,Ansh Guha,Telangana,Tier-1,Sports,Swimming Goggles,3127.28,15,2658.19,2,5316.38,2655.6,2660.78,50.05,UPI,Returned,Mobile App,3.1
AMZ103894,2023-04-27,April,Q2,2023,CUST13297,Harrison Korpal,Telangana,Tier-1,Electronics,OnePlus 11,12270.62,16,10307.32,1,10307.32,7608.06,2699.26,26.19,Credit Card,Delivered,Website,4.0
AMZ103895,2024-02-25,February,Q1,2024,CUST44654,Vansha Bhavsar,Punjab,Tier-2,Electronics,JBL Flip 6,33370.75,23,25695.48,1,25695.48,12245.9,13449.58,52.34,EMI,Delivered,Mobile App,3.2
AMZ103896,2022-10-21,October,Q4,2022,CUST27382,Jack Bhargava,Gujarat,Tier-1,Home & Kitchen,WD-40 Multipurpose,24036.27,25,18027.2,2,36054.4,24559.35,11495.05,31.88,Debit Card,Delivered,Mobile App,4.7
AMZ103897,2024-01-22,January,Q1,2024,CUST25685,Umang Thaker,Telangana,Tier-1,Beauty,Lakme Foundation,2338.3,36,1496.51,3,4489.53,2311.82,2177.71,48.51,Cash on Delivery,Delivered,Website,4.1
AMZ103898,2024-01-31,January,Q1,2024,CUST40971,Adweta Krish,Odisha,Tier-3,Fashion,Formal Shoes Men,2358.04,27,1721.37,3,5164.11,3283.41,1880.7,36.42,Credit Card,Delivered,Mobile App,4.6
AMZ103899,2022-11-12,November,Q4,2022,CUST16203,Lila Bail,Tamil Nadu,Tier-1,Fashion,Watch Fastrack,550.96,16,462.81,2,925.62,467.2,458.42,49.53,EMI,Cancelled,Mobile App,3.3
AMZ103900,2023-04-12,April,Q2,2023,CUST13397,Nandini Narasimhan,Telangana,Tier-1,Home & Kitchen,Surf Excel Detergent 4kg,12703.72,11,11306.31,2,22612.62,14487.77,8124.85,35.93,Net Banking,Delivered,Website,4.6
AMZ103901,2023-01-30,January,Q1,2023,CUST53825,Dhruv Sama,Kerala,Tier-2,Books,Atomic Habits,358.72,2,351.55,2,703.1,513.12,189.98,27.02,Credit Card,Delivered,Mobile App,3.5
AMZ103902,2023-05-23,May,Q2,2023,CUST49738,Wishi Dugar,Tamil Nadu,Tier-1,Home & Kitchen,Godrej Refrigerator,10770.2,19,8723.86,1,8723.86,6432.4,2291.46,26.27,Cash on Delivery,Delivered,Website,4.3
AMZ103903,2023-06-14,June,Q2,2023,CUST42686,Janaki Thaker,Telangana,Tier-1,Electronics,Fire TV Stick 4K,56313.56,25,42235.17,1,42235.17,26662.21,15572.96,36.87,Net Banking,Delivered,Website,2.9
AMZ103904,2023-08-03,August,Q3,2023,CUST17132,Agastya Kale,Kerala,Tier-2,Beauty,Nivea Body Lotion,1806.86,37,1138.32,3,3414.96,1736.68,1678.28,49.14,Cash on Delivery,Delivered,Website,3.2
AMZ103905,2023-04-09,April,Q2,2023,CUST57068,Ekta Kala,Madhya Pradesh,Tier-3,Electronics,Canon EOS M50,53173.34,12,46792.54,5,233962.7,169469.51,64493.19,27.57,Cash on Delivery,Delivered,Website,2.9
AMZ103906,2023-08-15,August,Q3,2023,CUST30555,Krishna Divan,Maharashtra,Tier-1,Fashion,Kids School Bag,681.92,32,463.71,1,463.71,292.59,171.12,36.9,Credit Card,Returned,Website,3.6
AMZ103907,2022-07-29,July,Q3,2022,CUST14631,Radha Barad,Karnataka,Tier-1,Sports,Swimming Goggles,3801.84,20,3041.47,2,6082.94,3089.65,2993.29,49.21,EMI,Returned,Website,4.9
AMZ103908,2023-01-28,January,Q1,2023,CUST14166,Champak Dyal,Madhya Pradesh,Tier-3,Fashion,Women Kurti Set,3391.68,29,2408.09,3,7224.27,3964.97,3259.3,45.12,Cash on Delivery,Returned,Mobile App,2.7
AMZ103909,2022-01-21,January,Q1,2022,CUST12840,Falan Krishnamurthy,Gujarat,Tier-1,Books,NCERT Class 12 Physics,540.31,6,507.89,1,507.89,231.66,276.23,54.39,Credit Card,Returned,Website,3.6
AMZ103910,2023-04-21,April,Q2,2023,CUST13696,Krishna Ram,Odisha,Tier-3,Beauty,Biotique Bio Sunscreen,2466.59,43,1405.96,2,2811.92,1902.55,909.37,32.34,UPI,Delivered,Mobile App,4.1
AMZ103911,2022-07-17,July,Q3,2022,CUST16262,Arunima Goswami,Telangana,Tier-1,Home & Kitchen,Godrej Refrigerator,22451.25,6,21104.17,3,63312.51,43411.64,19900.87,31.43,Cash on Delivery,Delivered,Mobile App,3.3
AMZ103912,2023-04-24,April,Q2,2023,CUST51529,Leela Ramakrishnan,Bihar,Tier-3,Fashion,Sunglasses Polarized,4506.43,48,2343.34,1,2343.34,1567.82,775.52,33.09,Cash on Delivery,Delivered,Mobile App,4.3
AMZ103913,2023-06-12,June,Q2,2023,CUST54323,Aachal Kothari,Punjab,Tier-2,Books,Ikigai,688.78,14,592.35,2,1184.7,596.73,587.97,49.63,Cash on Delivery,Returned,Website,3.0
AMZ103914,2023-05-19,May,Q2,2023,CUST18781,Zansi Mitra,Odisha,Tier-3,Electronics,Sony WH-1000XM5,31963.28,13,27808.05,2,55616.1,28471.09,27145.01,48.81,EMI,Delivered,Mobile App,3.3
AMZ103915,2023-09-16,September,Q3,2023,CUST27541,Ishwar Lanka,Haryana,Tier-2,Sports,Decathlon Yoga Mat,1240.15,37,781.29,2,1562.58,820.87,741.71,47.47,UPI,Cancelled,Mobile App,3.9
AMZ103916,2022-07-27,July,Q3,2022,CUST46232,Advaith Rama,Gujarat,Tier-1,Beauty,Mamaearth Vitamin C Serum,2909.31,34,1920.14,1,1920.14,1015.39,904.75,47.12,Debit Card,Delivered,Website,4.9
AMZ103917,2022-08-23,August,Q3,2022,CUST53631,Daksh Bhargava,Madhya Pradesh,Tier-3,Beauty,Pantene Shampoo,1529.17,14,1315.09,3,3945.27,2308.54,1636.73,41.49,EMI,Returned,Website,3.3
AMZ103918,2022-04-01,April,Q2,2022,CUST52356,Girindra Prakash,Maharashtra,Tier-1,Beauty,Nykaa Nail Polish,1028.43,17,853.6,3,2560.8,1272.25,1288.55,50.32,UPI,Delivered,Mobile App,2.7
AMZ103919,2022-10-08,October,Q4,2022,CUST58615,Urvi Gopal,West Bengal,Tier-2,Sports,Cycling Helmet,1565.63,10,1409.07,2,2818.14,1757.72,1060.42,37.63,Debit Card,Returned,Mobile App,4.9
AMZ103920,2022-04-05,April,Q2,2022,CUST57180,Atharv Rao,Rajasthan,Tier-2,Electronics,Dell Inspiron 15,72734.78,19,58915.17,2,117830.34,81168.63,36661.71,31.11,Debit Card,Delivered,Mobile App,3.2
AMZ103921,2023-04-10,April,Q2,2023,CUST34804,Tristan Sampath,Madhya Pradesh,Tier-3,Home & Kitchen,Prestige Pressure Cooker,2166.23,10,1949.61,1,1949.61,1094.92,854.69,43.84,EMI,Delivered,Mobile App,3.4
AMZ103922,2023-05-04,May,Q2,2023,CUST41437,Udant Hora,Gujarat,Tier-1,Beauty,Sugar Lipstick,2262.54,22,1764.78,2,3529.56,2210.86,1318.7,37.36,Debit Card,Delivered,Mobile App,3.3
AMZ103923,2024-03-13,March,Q1,2024,CUST29461,Gaurang Chahal,Gujarat,Tier-1,Books,Let Us C,529.02,6,497.28,1,497.28,231.91,265.37,53.36,Net Banking,Delivered,Mobile App,2.8
AMZ103924,2022-12-09,December,Q4,2022,CUST24437,Pallavi Koshy,Punjab,Tier-2,Beauty,Nykaa Nail Polish,166.94,36,106.84,3,320.52,224.78,95.74,29.87,Net Banking,Delivered,Mobile App,3.3
AMZ103925,2023-10-13,October,Q4,2023,CUST37384,Sai Choudhary,Telangana,Tier-1,Home & Kitchen,Milton Water Bottle,14969.81,35,9730.38,1,9730.38,5920.5,3809.88,39.15,Credit Card,Cancelled,Mobile App,2.7
AMZ103926,2022-02-21,February,Q1,2022,CUST38300,Triya Bumb,Karnataka,Tier-1,Sports,Cycling Helmet,3709.68,11,3301.62,1,3301.62,2336.18,965.44,29.24,Net Banking,Delivered,Mobile App,4.0
AMZ103927,2022-05-02,May,Q2,2022,CUST17839,Yatan Nagar,Bihar,Tier-3,Fashion,Handbag Women Leather,4375.3,13,3806.51,1,3806.51,1779.85,2026.66,53.24,Net Banking,Delivered,Website,4.1
